,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemod/Add,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,MSZoning_mean_enc,LotShape_mean_enc,LandContour_mean_enc,LotConfig_mean_enc,Neighborhood_mean_enc,Condition1_mean_enc,Condition2_mean_enc,BldgType_mean_enc,HouseStyle_mean_enc,RoofStyle_mean_enc,RoofMatl_mean_enc,Exterior1st_mean_enc,Exterior2nd_mean_enc,MasVnrType_mean_enc,ExterQual_mean_enc,ExterCond_mean_enc,Foundation_mean_enc,BsmtQual_mean_enc,BsmtCond_mean_enc,BsmtExposure_mean_enc,BsmtFinType1_mean_enc,BsmtFinType2_mean_enc,HeatingQC_mean_enc,CentralAir_mean_enc,Electrical_mean_enc,KitchenQual_mean_enc,Functional_mean_enc,GarageType_mean_enc,GarageFinish_mean_enc,GarageQual_mean_enc,GarageCond_mean_enc,PavedDrive_mean_enc,SaleType_mean_enc,TotalIndoorSF,TotalIndoorSF_squared,TotalIndoorSF_sqrt,TotalOutdoorSF,RenoYr_x_YrBuilt,OverallQual_x_Cond,OverallQual_x_IndoorSF,OverallQual_squared,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
30,80.0,9600,8,5,1981,1981,0.0,1104.0,1420.0,2524.0,2524,0,2524,1.0,2,1,4,9,1,1981.0,2.0,542.0,474,120,0,0,278000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,194619.02298850575,254794.2962962963,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,339400.0,193055.09375,187992.64705882352,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,164368.0170648464,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,10096.0,101929216.0,100.47885349664377,594,3924361,40,80768.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
31,69.05520046484602,11435,8,7,1929,1950,0.0,0.0,792.0,792.0,792,725,1517,0.0,1,0,3,7,2,1931.0,2.0,400.0,0,0,0,0,230000,191235.16458072592,211848.67052023122,262353.37647058826,180629.591954023,205901.21126760563,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,193055.09375,147725.33333333334,153679.27586206896,143270.97834803528,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,117123.64179104478,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4618.0,21325924.0,67.95586803212802,0,3761550,56,36944.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
32,30.0,9549,8,5,1995,1996,0.0,437.0,0.0,1494.0,1494,0,1494,1.0,1,1,2,6,1,1995.0,2.0,481.0,0,30,0,216,270000,191235.16458072592,211848.67052023122,178998.5648399349,230744.35877862596,253570.58823529413,185007.3101301641,181382.07555555555,198312.37267080744,179809.19452313503,224366.6549118388,180849.19703703703,193055.09375,187992.64705882352,153679.27586206896,230802.4849354376,167623.02325581395,227676.4838012959,202537.58217592593,223969.55056179775,206262.45138888888,153266.92156862744,221300.0,216027.6075117371,187441.50366492147,187770.38222698073,336424.4635761589,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4919.0,24196561.0,70.13558298039591,246,3982020,40,39352.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
33,60.0,10950,6,6,1952,1952,0.0,441.0,507.0,948.0,948,0,948,0.0,1,0,2,5,0,1952.0,2.0,410.0,0,48,0,0,125000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,142940.88768115942,145654.3969465649,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,164368.0170648464,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,104562.82781456954,174912.25154407637,3792.0,14379264.0,61.57921727336261,48,3810304,36,22752.0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
34,79.0,10637,8,5,2007,2008,336.0,1288.0,417.0,1705.0,1718,0,1718,1.0,2,0,3,7,1,2007.0,3.0,826.0,208,44,0,0,297000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,202497.21666666667,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,218174.08287292818,217798.6851595007,263714.70238095237,230802.4849354376,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,271610.5665024631,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6846.0,46867716.0,82.74055837375042,252,4030056,40,54768.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
35,80.0,9000,6,6,1958,1958,82.0,0.0,160.0,160.0,1142,0,1142,0.0,1,0,2,5,1,1958.0,1.0,384.0,0,28,64,0,113500,191235.16458072592,211848.67052023122,262353.37647058826,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,191613.07692307694,187948.93333333332,142940.88768115942,145654.3969465649,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,271610.5665024631,166155.25704809287,185221.2841623785,117123.64179104478,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,143242.33333333334,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,2604.0,6780816.0,51.02940328869229,92,3833764,36,15624.0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
36,41.0,2665,5,6,1977,1977,0.0,548.0,36.0,757.0,925,550,1475,0.0,2,0,4,6,1,1977.0,1.0,336.0,104,26,0,0,127000,129119.14240506329,162925.81235521234,178998.5648399349,177537.01463739187,100231.25,185007.3101301641,181382.07555555555,198312.37267080744,206408.96321070235,171264.25324274244,180849.19703703703,243429.0888888889,239540.2,153679.27586206896,143270.97834803528,185258.20247469065,227676.4838012959,139988.4611048478,184021.85823336968,164533.53248693055,164368.0170648464,164538.75,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4291.0,18412681.0,65.50572494064927,130,3908529,30,21455.0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
37,105.0,11751,6,6,1977,1977,480.0,705.0,1139.0,1844.0,1844,0,1844,0.0,2,0,3,7,1,1977.0,2.0,546.0,0,122,0,0,190000,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,194619.02298850575,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,170511.45394736843,166485.7135135135,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,164533.53248693055,150107.02,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,133574.52380952382,7376.0,54405376.0,85.88364221433555,122,3908529,36,44256.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
38,80.0,9600,7,6,1973,1973,320.0,916.0,326.0,1242.0,1242,0,1242,0.0,1,1,3,6,1,1973.0,2.0,528.0,0,0,0,0,175500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,194619.02298850575,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,159582.47333333333,160836.88,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,164368.0170648464,185221.2841623785,117123.64179104478,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4968.0,24681024.0,70.48404074682438,0,3892729,42,34776.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
39,60.0,8428,5,7,1994,1994,0.0,420.0,570.0,990.0,990,0,990,1.0,1,0,3,5,0,1995.0,1.0,384.0,256,0,0,0,146000,191235.16458072592,233954.74545454545,178998.5648399349,177537.01463739187,202497.21666666667,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,167623.02325581395,227676.4838012959,202537.58217592593,223969.55056179775,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3960.0,15681600.0,62.928530890209096,256,3976036,35,19800.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
40,75.0,9937,5,6,1965,1965,0.0,830.0,136.0,1256.0,1256,0,1256,1.0,1,1,3,6,0,1965.0,1.0,276.0,736,68,0,0,147500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,130493.46853146853,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,153679.27586206896,230802.4849354376,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,150107.02,162284.58333333334,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4734.0,22410756.0,68.8040696470783,804,3861225,30,23670.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
42,69.05520046484602,9101,5,6,1978,1978,104.0,1097.0,0.0,1097.0,1110,0,1110,1.0,1,0,1,4,1,1978.0,2.0,602.0,303,30,0,0,165500,191235.16458072592,211848.67052023122,178998.5648399349,180629.591954023,167656.70731707316,185007.3101301641,181382.07555555555,185275.68588235293,149343.92,171264.25324274244,180849.19703703703,170511.45394736843,166485.7135135135,212161.4365079365,143270.97834803528,167623.02325581395,227676.4838012959,202537.58217592593,184021.85823336968,206262.45138888888,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4414.0,19483396.0,66.43794096749237,333,3912484,30,22070.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
43,81.0,12150,5,5,1954,1954,335.0,0.0,1050.0,1050.0,1050,745,1795,0.0,2,0,4,7,0,1954.0,1.0,352.0,0,0,0,0,131500,129119.14240506329,162925.81235521234,178998.5648399349,177537.01463739187,125276.30061349693,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,212161.4365079365,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,100575.0780141844,103678.91428571429,139501.60744985673,183954.74934725848,205040.19538334708,140718.148409894,116184.89024390244,188211.90096359744,188792.16389038152,174912.25154407637,5690.0,32376100.0,75.43208866258443,0,3818116,25,28450.0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
44,70.0,11200,5,5,1965,1965,0.0,906.0,134.0,1040.0,1040,0,1040,1.0,1,0,3,5,0,1965.0,1.0,384.0,0,0,0,0,129500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,137181.9099099099,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,159582.47333333333,160836.88,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,143263.3825136612,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4160.0,17305600.0,64.4980619863884,0,3861225,25,20800.0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
45,100.0,9670,8,6,1935,1950,40.0,210.0,398.0,608.0,983,890,1873,0.0,1,1,4,9,2,1935.0,2.0,786.0,0,0,207,0,257076,191235.16458072592,211848.67052023122,262353.37647058826,177537.01463739187,205901.21126760563,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,193055.09375,147725.33333333334,263714.70238095237,143270.97834803528,185258.20247469065,227676.4838012959,139988.4611048478,118629.07692307692,164533.53248693055,153266.92156862744,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,239800.66404715128,116184.89024390244,188211.90096359744,188792.16389038152,174912.25154407637,4962.0,24621444.0,70.44146506142529,207,3773250,48,39696.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
46,60.0,10998,5,5,1941,1960,0.0,408.0,156.0,984.0,984,620,1604,0.0,2,0,3,6,0,1977.0,2.0,660.0,0,68,0,0,117000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,130493.46853146853,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,142940.88768115942,145654.3969465649,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,153266.92156862744,156659.02083333334,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,150424.57142857142,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4756.0,22619536.0,68.96375859826666,68,3804360,25,23780.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
47,60.0,7200,7,6,1931,2000,0.0,0.0,776.0,776.0,851,651,1502,0.0,1,1,3,6,1,1931.0,1.0,270.0,0,0,112,0,149000,191235.16458072592,162925.81235521234,262353.37647058826,177537.01463739187,205901.21126760563,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,139712.96296296295,154244.44444444444,153679.27586206896,143270.97834803528,102507.69387755102,129050.19004524886,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,129824.46153846153,174912.25154407637,4556.0,20757136.0,67.49814812274482,112,3862000,42,31892.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
48,80.0,9920,5,5,1954,1954,110.0,354.0,412.0,1056.0,1063,0,1063,1.0,1,0,3,6,0,1954.0,1.0,280.0,0,0,164,0,128000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,263714.70238095237,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,143263.3825136612,162284.58333333334,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3948.0,15586704.0,62.83311228962003,164,3818116,25,19740.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
49,36.0,2448,7,5,2003,2004,106.0,0.0,764.0,764.0,764,862,1626,0.0,2,1,2,6,0,2003.0,2.0,474.0,0,27,0,0,155000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,322831.3524590164,185007.3101301641,181382.07555555555,133100.0,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,154244.44444444444,263714.70238095237,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,247883.52272727274,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4780.0,22848400.0,69.13754406977442,27,4014012,35,33460.0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50,69.05520046484602,2998,6,5,2000,2000,513.0,353.0,403.0,756.0,768,756,1524,0.0,2,1,2,4,0,2000.0,2.0,440.0,0,32,0,0,166000,218618.31683168316,162925.81235521234,178998.5648399349,177537.01463739187,227183.9,185007.3101301641,181382.07555555555,198312.37267080744,206408.96321070235,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4560.0,20793600.0,67.52777206453653,32,4000000,30,27360.0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51,65.0,7804,4,3,1928,1950,0.0,622.0,500.0,1122.0,1328,653,1981,1.0,2,0,4,7,2,1981.0,2.0,576.0,431,44,0,0,135000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,134758.875,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,155616.82222222222,166485.7135135135,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,184021.85823336968,164533.53248693055,150107.02,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,211629.4516129032,150424.57142857142,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6206.0,38514436.0,78.77816956492453,475,3759600,12,24824.0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
52,80.0,16692,7,5,1978,1978,184.0,790.0,133.0,1392.0,1392,1392,2784,1.0,3,1,5,12,2,1978.0,2.0,564.0,0,112,0,440,250000,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,194619.02298850575,172604.77777777778,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,170511.45394736843,166485.7135135135,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,164533.53248693055,150107.02,162284.58333333334,138986.70519262983,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,7883.0,62141689.0,88.7862601982987,552,3912484,35,55181.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
54,75.0,10170,6,6,1951,1951,522.0,0.0,216.0,216.0,1575,0,1575,0.0,1,1,2,5,1,1951.0,2.0,400.0,0,0,0,0,155000,191235.16458072592,162925.81235521234,178998.5648399349,180629.591954023,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,142940.88768115942,145654.3969465649,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3582.0,12830724.0,59.84981202978001,0,3806401,36,21492.0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
55,80.0,9364,6,7,1969,1969,143.0,371.0,292.0,663.0,663,689,1352,0.0,1,1,4,7,0,1969.0,1.0,299.0,379,36,0,0,158000,191235.16458072592,162925.81235521234,178998.5648399349,180629.591954023,137181.9099099099,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,263714.70238095237,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,164368.0170648464,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4030.0,16240900.0,63.48228099241551,415,3876961,42,24180.0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
56,24.0,2544,7,5,2004,2005,0.0,368.0,190.0,600.0,600,600,1200,1.0,2,1,2,4,0,2004.0,2.0,480.0,0,172,0,0,149500,218618.31683168316,162925.81235521234,178998.5648399349,177537.01463739187,227183.9,185007.3101301641,181382.07555555555,133100.0,206408.96321070235,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,188567.14285714287,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3558.0,12659364.0,59.648973168026956,172,4018020,35,24906.0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
